,text,num_words,tag
494,"It is a shrub with egg-shaped to lance-shaped leaves with the narrower end toward the base and crowded near the ends of the glandular-warty branchlets, and white flowers usually arranged singly on the ends of the branchlets.",37,comp_sent
495,"Antonio Francisco died on 11 June 1801, at the age of six, passing his title as Prince of Beira to his younger brother, the Infante D.",26,comp_sent
496,"The Supreme Court hears appeals from lower courts, typically those on appeal from the New Mexico Court of Appeals.",19,comp_sent
498,"Critic Peter Wu described the film as A very humorous and yet serious movie about obesity, going on to write: Maybe being overweight isn't the best thing for a person's health, but being one's self and being happy is all that really matters in life.",45,comp_sent
503,"Championships, Dobbs placed 6th in the ladies event, with Jacobsen.",10,comp_sent
504,"Several days later, Kōji hears rumours that Kiyoshi kept the ukulele, carrying it around wherever he went to the envy of the other young men in the village.",28,comp_sent
507,"The success of both the MCL35 and the MCL35M have been in part credited to a change in design process from their predecessors, which emphasised the car as a whole and its performance relative to its competitors rather than the performance of individual components.",44,comp_sent
508,"Narrative fiction of that time, much of it in the style of high-flown romance and genteel realism, needed a new approach to describe Chicago's social, political, and economic conditions.",29,comp_sent
509,"However, they have concluded that there is not sufficient evidence to confirm an understanding of prime numbers during this time period.",21,comp_sent
512,"It was animated with pencil on paper, transferred to punched acetate sheets and painted with Cel Vinyl acrylic paints.",19,comp_sent
513,"In 1652, Thomas Chambers, a freeholder from the Manor of Rensselaerswyck, purchased land at Esopus.",15,comp_sent
516,"Native aluminium -type localities are the Billeekh intrusion and the dike OB-255, Sakha Republic.",14,comp_sent
518,"Mr Laws said: The years of public sector plenty are over, but the more decisively we act the quicker and stronger we can come through these tough times.",28,comp_sent
521,"Born in Ireland, architect Edward Mahoney arrived in Auckland in February 1856 and designed the church using what has been called a pared-back Gothic style.",25,comp_sent
522,"The vertices of a labeled tree on n vertices are typically given the labels 1, 2, …, n.",18,comp_sent
523,"Bourbon in Kentucky is a song written by Ryan Tyndell, Hillary Lindsey, and Gordie Sampson, and recorded by American country music artist Dierks Bentley with backing vocals by Kacey Musgraves.",30,comp_sent
524,"The match was played at the Carl-Benz-Stadion, Mannheim, and contested by league champions Borussia Dortmund and cup winners 1.",19,comp_sent
526,"Furukawa was born the sixth son of Baron Katō Terumaro , making him the grandson of Baron Katō Hiroyuki.",19,comp_sent
527,"Shot on an ultra-low budget of less than £2,000, and filmed over the course of just three days, the film stars Kyri Saphiris, Spencer Austin and Lucinda Rhodes-Flaherty, among others.",30,comp_sent
532,"The current building is part of the first Fred Harvey House, of the Fred Harvey Company, which stood south of the Santa Fe railroad tracks until the early 20th century.",30,comp_sent
534,"In 1928, he joined the Laurel and Hardy crew on the Hal Roach lot, where he worked as actor, writer, and ultimately director.",23,comp_sent
535,"The remaining tortoises are found only in south western Madagascar, where they inhabit the spiny vegetation of the sandy coastal areas.",21,comp_sent
536,"Walter Plankinton opened the Nevada Chicken Ranch in 1976, The initial location of the Chicken Ranch was inside the town limits of Pahrump, where prostitution was illegal.",27,comp_sent
537,"Stanley was born in Tularosa, New Mexico, the daughter of Ann , an interior decorator, and J.",17,comp_sent
538,"It was built for Sue McBeth and was used by her during 1880-1885 as her home and as a schoolhouse in which she taught Nez Perce people to become leaders of their church, in the absence of missionaries.",38,comp_sent
539,"Buddha's Family 2: Desde La Prisión is the compilation album by various artists, released on December 20, 2005.",18,comp_sent
540,"Jones' career with Havas began in 1998, when he was appointed CEO of Euro RSCG Australia at age 32.",19,comp_sent
544,"The third owing to a predominance of valuka or sands, is called Valukaprabha.",13,comp_sent
547,"As of 2011 Census, the settlement's population was 18.",9,comp_sent
548,"Libyan Paralympic Committee is the National Paralympic Committee operating in Libya which is also the main official governing body of Disabled and Para Sports in Libya responsible for sending, supporting, funding the teams representing Libya and the physically disabled sportspeople at the Paralympics and in other para sporting events.",49,comp_sent
549,"The Social Democrats won the election winning 68 out of 149 seats, and Stauning continued on to be the second-longest serving Prime Minister in Danish history.",26,comp_sent
553,"Around this time, Sun Quan also had his generals destroy a number of levees near the border with Wei, creating large areas of flooding, in order to obstruct potential attacks from Wei.",32,comp_sent
554,"After hatching, the adults remain on their host plants, but later they can migrate up to 25 km within one day.",21,comp_sent
556,"Caroline Sampson is a Ghanaian radio presenter, TV show host, compere, and voiceover artist best known for her TV and radio commercials.",22,comp_sent
558,"In a tactical change from defensive to offensive action, in early April the Haganah was ordered to launch Operation Nachshon, an offensive to clear the strategic hilltop villages along the last few miles of the road to Jerusalem.",38,comp_sent
559,"As mentioned, the book is written in an unorthodox style.",10,comp_sent
561,"Goulburn River was named in honour of Henry Goulburn, a British politician in the 1820s.",15,comp_sent
567,"Part of the battlefield is now preserved in Princeton Battlefield State Park, which was designated a National Historic Landmark in 1961.",21,comp_sent
568,"Murphy played as a defender, but also operated through midfield.",10,comp_sent
570,"Rutgers played its home games at High Point Solutions Stadium in Piscataway, New Jersey.",14,comp_sent
572,"In the 12182 zip code 71% of residents are Non-Hispanic White, 17% Non Hispanic Black or African American, 9% Hispanic or Latino and 3% other.",25,comp_sent
574,"Belgium has been participating in the Olympic movement almost since the beginning, with their first appearance coming at the 1900 Summer Olympics in Paris.",24,comp_sent
576,"Dawson sentenced Schiff to thirteen years in prison, and Dawson's sentence imposed was unanimously upheld on appeal by the three judge panel of the United States Court of Appeals for the Ninth Circuit, with the exception of a contempt conviction, which was remanded for resentencing.",45,comp_sent
580,"Cardio spent seven weeks on the Billboard Latin Pop Albums chart, peaking at No.",14,comp_sent
583,"Originally, the Deptford Mall did not have a food court; its eating establishments were spread throughout the mall.",18,comp_sent
590,"The gallery emphasizes hands-on and immersive experiments on flight concepts such as control surfaces and propeller design, and experiences such as flight simulators.",23,comp_sent
592,"Castle Court School was founded in 1948 by teacher, Donald Scott, and his wife, Mary, initially as a local boys, preparatory, day school.",23,comp_sent
597,"Following its 2009 closure, Hillcrest High School was purchased by a private developer, Robert Zanette.",15,comp_sent
598,"Aside from that, the Executive Council ceases to exist upon the vacancy of the Office of the Chief Minister, unless the vacancy arises while the Legislative Assembly is dissolved.",29,comp_sent
